run_name,checkpoint,checkpoint_path,method,r_value,n_samples,seed,nfe,nfe_b0,nfe_b10,mean_b10_shift,status,all_modes,confidently_annotated_modes,covered_populations,covered_population_names,mean_purity_labeled_annotated,mean_unassigned_annotated,mean_knn_dist_annotated,confident_modes,mean_purity_labeled_conf,mean_unassigned_conf,mean_knn_dist_conf,elapsed_sec,modes_path,eval_path,best_path
labeled_b10_n500_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.5,500,0,505000,500000,505000,5.933528423309326,ok,491,252,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9908337538601235,0.09063492063492065,1.2107730253493103,252,0.9908337538601235,0.09063492063492065,1.2107730253493103,1.2932329177856445,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R0.5_seed0.csv
labeled_b10_n500_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.8,500,0,505000,500000,505000,5.933528423309326,ok,458,226,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9903625742491027,0.09353982300884955,1.230360775610988,226,0.9903625742491027,0.09353982300884955,1.230360775610988,1.713494062423706,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R0.8_seed0.csv
labeled_b10_n500_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.0,500,0,505000,500000,505000,5.933528423309326,ok,423,204,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9900116092178003,0.0943137254901961,1.2442850714105482,204,0.9900116092178003,0.0943137254901961,1.2442850714105482,1.162626028060913,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R1_seed0.csv
labeled_b10_n500_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.2,500,0,505000,500000,505000,5.933528423309326,ok,374,173,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9904708837203154,0.0946820809248555,1.2725482080609545,173,0.9904708837203154,0.0946820809248555,1.2725482080609545,1.001927137374878,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R1.2_seed0.csv
labeled_b10_n500_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,500,0,505000,500000,505000,5.933528423309326,ok,318,139,9,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9901280505076007,0.09582733812949641,1.298373153122226,139,0.9901280505076007,0.09582733812949641,1.298373153122226,0.8455159664154053,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R1.5_seed0.csv
labeled_b10_n500_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.0,500,0,505000,500000,505000,5.933528423309326,ok,224,84,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9899196659536793,0.08559523809523813,1.3550183978962185,84,0.9899196659536793,0.08559523809523813,1.3550183978962185,0.6424016952514648,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R2_seed0.csv
labeled_b10_n500_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.5,500,0,505000,500000,505000,5.933528423309326,ok,154,56,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9906789954302856,0.07607142857142857,1.2240246928408705,56,0.9906789954302856,0.07607142857142857,1.2240246928408705,0.5065059661865234,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R2.5_seed0.csv
labeled_b10_n500_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,3.0,500,0,505000,500000,505000,5.933528423309326,ok,110,37,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9899813742067035,0.07486486486486488,1.251103600906203,37,0.9899813742067035,0.07486486486486488,1.251103600906203,0.4664490222930908,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R3_seed0.csv
labeled_b10_n500_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,4.0,500,0,505000,500000,505000,5.933528423309326,ok,70,18,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9896455736117618,0.07777777777777778,1.3353112241639,18,0.9896455736117618,0.07777777777777778,1.3353112241639,0.4172999858856201,results_levine13/baseline_sample_sweep/modes_labeled_b10_n500_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n500_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n500_R4_seed0.csv
labeled_b0_n1000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.5,1000,0,1000000,1000000,1010000,5.271385669708252,ok,996,588,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9895779476774751,0.07829931972789116,1.1165099189334626,588,0.9895779476774751,0.07829931972789116,1.1165099189334626,2.351728916168213,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R0.5_seed0.csv
labeled_b0_n1000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.8,1000,0,1000000,1000000,1010000,5.271385669708252,ok,953,553,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9893700914599439,0.07962025316455697,1.135010087511764,553,0.9893700914599439,0.07962025316455697,1.135010087511764,1.517408847808838,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R0.8_seed0.csv
labeled_b0_n1000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.0,1000,0,1000000,1000000,1010000,5.271385669708252,ok,867,491,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9894850816092863,0.08069246435845213,1.1589524691116944,491,0.9894850816092863,0.08069246435845213,1.1589524691116944,1.7009332180023193,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R1_seed0.csv
labeled_b0_n1000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.2,1000,0,1000000,1000000,1010000,5.271385669708252,ok,772,428,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9890466015650389,0.08214953271028039,1.1749518414379598,428,0.9890466015650389,0.08214953271028039,1.1749518414379598,1.290802240371704,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R1.2_seed0.csv
labeled_b0_n1000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,1000,0,1000000,1000000,1010000,5.271385669708252,ok,604,319,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.989572989853719,0.08122257053291534,1.1840902534724362,319,0.989572989853719,0.08122257053291534,1.1840902534724362,1.0364468097686768,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R1.5_seed0.csv
labeled_b0_n1000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.0,1000,0,1000000,1000000,1010000,5.271385669708252,ok,377,196,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9909361285668415,0.07719387755102043,1.179780034371759,196,0.9909361285668415,0.07719387755102043,1.179780034371759,0.7149341106414795,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R2_seed0.csv
labeled_b0_n1000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.5,1000,0,1000000,1000000,1010000,5.271385669708252,ok,231,118,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9911674669286179,0.07567796610169492,1.1651941563778474,118,0.9911674669286179,0.07567796610169492,1.1651941563778474,0.5195581912994385,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R2.5_seed0.csv
labeled_b0_n1000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,3.0,1000,0,1000000,1000000,1010000,5.271385669708252,ok,134,69,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9914642189944878,0.06855072463768118,1.091833951337371,69,0.9914642189944878,0.06855072463768118,1.091833951337371,0.39254283905029297,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R3_seed0.csv
labeled_b0_n1000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,4.0,1000,0,1000000,1000000,1010000,5.271385669708252,ok,56,34,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9940303685731626,0.0611764705882353,1.076029541838909,34,0.9940303685731626,0.0611764705882353,1.076029541838909,0.5881960391998291,results_levine13/baseline_sample_sweep/modes_labeled_b0_n1000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n1000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n1000_R4_seed0.csv
labeled_b10_n1000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.5,1000,0,1010000,1000000,1010000,5.271385669708252,ok,978,486,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.990087311725443,0.09362139917695474,1.2221965706481166,486,0.990087311725443,0.09362139917695474,1.2221965706481166,2.052889108657837,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R0.5_seed0.csv
labeled_b10_n1000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.8,1000,0,1010000,1000000,1010000,5.271385669708252,ok,878,410,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9889579897094732,0.09678048780487805,1.2530095484415726,410,0.9889579897094732,0.09678048780487805,1.2530095484415726,1.6632061004638672,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R0.8_seed0.csv
labeled_b10_n1000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.0,1000,0,1010000,1000000,1010000,5.271385669708252,ok,804,363,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.988937429528147,0.0963085399449036,1.2712134041657155,363,0.988937429528147,0.0963085399449036,1.2712134041657155,1.5985682010650635,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R1_seed0.csv
labeled_b10_n1000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.2,1000,0,1010000,1000000,1010000,5.271385669708252,ok,705,314,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.988577968246565,0.09573248407643313,1.2912893732643147,314,0.988577968246565,0.09573248407643313,1.2912893732643147,1.892409086227417,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R1.2_seed0.csv
labeled_b10_n1000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,1000,0,1010000,1000000,1010000,5.271385669708252,ok,577,241,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9889671337013516,0.09506224066390043,1.3295743681071028,241,0.9889671337013516,0.09506224066390043,1.3295743681071028,1.1731009483337402,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R1.5_seed0.csv
labeled_b10_n1000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.0,1000,0,1010000,1000000,1010000,5.271385669708252,ok,382,144,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9886701780109723,0.08861111111111113,1.387436720381764,144,0.9886701780109723,0.08861111111111113,1.387436720381764,0.8240289688110352,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R2_seed0.csv
labeled_b10_n1000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.5,1000,0,1010000,1000000,1010000,5.271385669708252,ok,255,83,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9897338224654997,0.07638554216867471,1.337815342688648,83,0.9897338224654997,0.07638554216867471,1.337815342688648,0.5960807800292969,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R2.5_seed0.csv
labeled_b10_n1000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,3.0,1000,0,1010000,1000000,1010000,5.271385669708252,ok,181,52,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.988746005378373,0.0775,1.3611216537480932,52,0.988746005378373,0.0775,1.3611216537480932,0.4885528087615967,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R3_seed0.csv
labeled_b10_n1000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,4.0,1000,0,1010000,1000000,1010000,5.271385669708252,ok,101,22,6,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD8+_T_cells,0.9918999231545701,0.06454545454545456,1.3632671416794226,22,0.9918999231545701,0.06454545454545456,1.3632671416794226,0.373171329498291,results_levine13/baseline_sample_sweep/modes_labeled_b10_n1000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n1000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n1000_R4_seed0.csv
labeled_b0_n2000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.5,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,1994,1172,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9899080754930423,0.07624573378839591,1.1281743129696107,1172,0.9899080754930423,0.07624573378839591,1.1281743129696107,5.396881818771362,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R0.5_seed0.csv
labeled_b0_n2000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.8,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,1884,1084,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.989913953892887,0.07750922509225093,1.1524078547557763,1084,0.989913953892887,0.07750922509225093,1.1524078547557763,3.9418859481811523,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R0.8_seed0.csv
labeled_b0_n2000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.0,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,1680,939,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9901704434005633,0.07894568690095848,1.1768828010860064,939,0.9901704434005633,0.07894568690095848,1.1768828010860064,3.4836161136627197,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R1_seed0.csv
labeled_b0_n2000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.2,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,1450,784,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9904937980421422,0.07887755102040817,1.1999523899896558,784,0.9904937980421422,0.07887755102040817,1.1999523899896558,3.091953992843628,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R1.2_seed0.csv
labeled_b0_n2000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,1101,567,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9905668819091609,0.07830687830687831,1.214496019794722,567,0.9905668819091609,0.07830687830687831,1.214496019794722,3.1852049827575684,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R1.5_seed0.csv
labeled_b0_n2000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.0,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,655,320,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.988906911126518,0.07546875,1.1935796099322604,320,0.988906911126518,0.07546875,1.1935796099322604,2.2678170204162598,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R2_seed0.csv
labeled_b0_n2000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.5,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,379,186,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9917550263133976,0.06989247311827958,1.1756539293713941,186,0.9917550263133976,0.06989247311827958,1.1756539293713941,0.9704041481018066,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R2.5_seed0.csv
