mode_id,score_norm_before,score_norm_after,extra_ascent_displacement,perturb_endpoint_distance_mean,perturb_endpoint_distance_max,attraction_fraction_r0.05,attraction_fraction_r0.1,attraction_fraction_r0.2,x_0,refined_x_0,x_1,refined_x_1,x_2,refined_x_2,x_3,refined_x_3,x_4,refined_x_4,x_5,refined_x_5,x_6,refined_x_6,x_7,refined_x_7,x_8,refined_x_8,x_9,refined_x_9,x_10,refined_x_10,x_11,refined_x_11,x_12,refined_x_12,run_name,modes_path,checkpoint,method,r_value,seed
123,6.5485177,2.7475092,0.45176736,0.07232602,0.15907855,0.375,0.625,1.0,0.5063349,0.509824,1.278329,1.2827287,-0.530658,-0.53094244,0.093778916,0.52839816,-0.90921193,-0.9122179,-0.77366775,-0.77593666,-0.78039473,-0.7818701,-0.68665385,-0.68564683,-0.8693004,-0.8814899,-0.7730212,-0.7687219,0.9653325,0.84304506,-1.0555269,-1.0571039,-1.0675236,-1.0727309,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
124,4.829302,2.827066,0.30095863,0.08747813,0.14919417,0.125,0.75,1.0,0.5777431,0.58709615,-0.6914333,-0.51197684,-0.5253537,-0.5274365,-0.90810096,-0.9093533,1.6299231,1.6376044,-0.67287236,-0.760896,-0.77808714,-0.7782642,-0.6935958,-0.6929346,-0.85638106,-0.8575516,-0.76221114,-0.7626794,-1.0496316,-0.83524436,0.5037326,0.54608154,0.92328876,0.9753805,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
125,9.808827,1.596266,0.36070406,0.06721029,0.11741945,0.25,0.875,1.0,0.6806659,0.78551257,-0.76227,-0.8665764,-0.5237694,-0.52741724,-0.92806923,-0.9257274,-0.90594095,-0.9034856,1.8070954,2.0821185,0.35777408,0.32063234,-0.68883055,-0.68547416,-0.87255096,-0.8702114,-0.77083486,-0.76773137,-0.78868735,-0.6344362,-1.0404661,-1.0313852,0.9454262,1.0308105,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
126,14.199577,5.613762,0.5098969,0.05830134,0.15725611,0.625,0.875,1.0,0.50442207,0.492518,1.1105899,0.92897606,-0.5342174,-0.53276426,-0.70380545,-0.8847677,-0.90330225,-0.89928895,-0.7676342,-0.76062006,-0.7752857,-0.7791439,-0.6869533,-0.69165343,-0.879228,-0.8897942,-0.75928044,-0.75822645,-0.07374768,-0.47080418,-1.0344012,-1.0319297,-1.0219156,-0.8315342,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
127,9.411135,4.838912,0.61796284,0.058733422,0.08263253,0.375,1.0,1.0,0.53952146,0.52777857,1.4445834,1.4240069,-0.51945704,-0.5171401,-0.9068378,-0.90548116,-0.9007835,-0.9015727,1.8879521,1.864536,0.68165547,0.89477915,0.15606444,0.17323484,-0.8870164,-0.8924602,0.16691673,0.45609963,-0.22314706,-0.29262295,-0.20081793,0.29545727,0.68589455,0.66940814,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
128,6.985804,1.8415328,0.3352502,0.047819927,0.08495872,0.75,1.0,1.0,-0.8960099,-1.0163037,-0.93514663,-0.94703054,-0.5308754,-0.53025085,-0.8965738,-0.8970205,0.12389532,0.047082245,-0.761563,-0.7593913,-0.7864887,-0.79256266,-0.69381285,-0.6933443,0.45087448,0.2866011,0.22176449,0.29540274,-0.039504517,-0.05669511,1.3236188,1.1154915,-0.19091494,-0.06514769,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
129,36.13775,9.751793,1.8322934,0.074476734,0.16731386,0.375,0.875,1.0,0.09578484,-1.3245804,-0.7453985,-0.98338896,0.24949406,0.5271183,-0.8465803,-0.92082834,0.70139784,-0.14064959,-0.43841222,-0.72942007,-0.7804807,-0.78374654,-0.6876994,-0.6916264,-0.86944574,-0.85819095,-0.7633948,-0.77368915,-0.91530424,-0.35555667,1.0421997,1.2959973,0.8231225,0.65307665,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
130,14.833891,12.034408,1.0267835,0.110464685,0.19024943,0.25,0.375,1.0,0.43398812,0.4226394,-0.7363518,-0.67003,-0.51707965,-0.52314574,1.7032771,2.075226,-0.22538012,-0.8816058,-0.7826635,-0.78860366,-0.7674297,-0.78367865,0.08486059,0.476117,1.7127491,1.6093976,0.53207105,0.68245053,0.58505154,0.14569551,-0.47433037,-0.15897335,-0.82004035,-0.85981,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
131,7.675734,4.959763,0.5956734,0.0912808,0.1829399,0.125,0.625,1.0,0.5456084,0.5381596,1.3282121,1.2173035,2.1995938,2.5924635,-0.87158275,-0.87690294,-0.9068071,-0.9039455,-0.7690199,-0.760193,0.50447595,0.5316464,2.3601735,2.6725569,-0.86464924,-0.87636435,2.1181517,1.9002967,-0.004505098,0.13868396,-1.0150418,-1.0479338,-1.0654489,-0.9222537,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
132,13.523856,4.377185,0.65791315,0.058361866,0.107040845,0.375,0.875,1.0,-1.9980258,-2.076586,-0.91380626,-1.0037686,-0.5236081,-0.5302493,-0.8999596,-0.903699,-0.9174839,-0.92446667,-0.7757458,-0.77929944,-0.78497493,-0.7851522,0.2540396,0.5664671,-0.8693453,-0.8799691,0.14680941,0.4159995,-0.6232968,-0.6471776,-0.16480199,0.32362843,0.028388938,-0.067233056,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
133,21.040737,3.7267883,0.5603788,0.03923542,0.05552145,0.75,1.0,1.0,-1.9029435,-2.1047175,-0.765065,-1.0409917,-0.52363104,-0.52208424,-0.8649625,-0.8797654,-0.9059577,-0.909337,-0.75933725,-0.76673764,-0.7698809,-0.7727896,-0.69304353,-0.6976435,0.037890635,-0.12359406,0.37100753,0.24631327,-0.39410433,-0.73794097,-1.07175,-1.073178,-1.1524653,-0.9600929,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
134,3.8016117,2.497848,0.29368985,0.07987274,0.1292009,0.25,0.625,1.0,0.5835339,0.5987945,0.24421176,0.13840158,-0.52129996,-0.5213055,-0.9071956,-0.9060787,-0.8970107,-0.8972869,2.0039263,2.0187247,-0.7831911,-0.78197515,-0.67140865,-0.669709,-0.86407274,-0.86475486,-0.7755225,-0.7744424,-1.2209204,-1.0849487,0.2680448,0.4949415,0.66221356,0.59418213,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
135,16.91802,8.787372,1.0777001,0.085161045,0.15716691,0.5,0.625,1.0,-0.15931289,-0.13666111,0.5075316,0.37475964,1.7647792,2.7233126,-0.8496944,-0.84019446,-0.9080499,-0.90669376,-0.7657179,-0.7549479,-0.7791093,-0.76829827,0.34523296,0.57444537,0.06840787,0.08051551,0.9380781,0.58736247,1.7640818,1.794034,-0.9898494,-1.007474,-1.1060787,-1.3235426,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
136,11.775799,4.6544905,0.73189384,0.05675411,0.08561201,0.5,1.0,1.0,-0.46715218,-0.4815948,-0.86992645,-0.8169429,-0.5391643,-0.5391479,-0.88396484,-0.8964766,-0.26631156,-0.12006968,-0.7795093,-0.7692777,0.17879425,0.20253924,-0.6951729,-0.7051207,1.3449408,1.632253,0.48624235,0.7192136,0.797976,1.3746679,-0.3237606,-0.16246517,-0.3335927,-0.21141113,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
137,17.609188,5.437277,1.0599614,0.07805639,0.16952829,0.25,0.75,1.0,0.43837672,0.70949477,1.1397995,1.8429972,2.2972963,2.7480445,-0.88972044,-0.8960477,-0.9203673,-0.92149174,-0.7863581,-0.798648,0.19130453,0.2960124,0.69689834,0.70570004,-0.18988518,0.11334573,-0.39157036,-0.7969964,0.31796992,0.100065686,-0.28489038,-0.13218585,-0.9994068,-1.117722,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
138,6.4643083,2.64083,0.3544017,0.07591033,0.10959538,0.0,0.875,1.0,0.59489816,0.613169,-0.7221897,-0.68087316,-0.5239252,-0.5251197,-0.9049886,-0.90417266,1.6672403,1.7069213,0.14692925,0.28483906,0.22390789,0.12701626,-0.6953918,-0.6954325,-0.8583584,-0.8575227,-0.76086897,-0.7591245,-0.6070286,-0.48679167,-0.41033176,-0.1519708,1.0754412,1.1866386,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
139,10.777094,7.350463,0.712374,0.06559191,0.11392192,0.375,0.875,1.0,0.52706534,0.56154776,-0.6656506,-0.62202847,-0.5233185,-0.53272486,1.7636275,1.9841504,-0.10472083,-0.6401806,-0.77050525,-0.7735814,0.6678133,0.9144748,-0.6890491,-0.68563956,1.76908,1.7833118,0.41226274,0.5352235,0.6103004,0.5589161,1.3623769,1.0665995,-0.7786587,-0.7272847,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
140,11.995609,6.284615,0.89422554,0.09325044,0.12247203,0.125,0.5,1.0,0.36422294,0.4294763,0.7542011,0.8173766,1.9133294,2.649112,-0.8698542,-0.86675054,-0.31289524,-0.24160995,-0.7885395,-0.7849066,-0.7555248,-0.75156915,1.5357214,1.740784,-0.025964096,-0.0052353633,2.0209987,1.8376615,-0.052811366,-0.1392257,0.1812134,0.32464534,-1.3164533,-0.9412722,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
141,3.8744218,2.0933938,0.2657055,0.047689382,0.080962144,0.625,1.0,1.0,-2.0652936,-2.0665998,-1.0389212,-1.0371433,-0.5236414,-0.5235188,-0.8909644,-0.8912702,-0.91695875,-0.9179687,-0.77274585,-0.77376443,-0.7860158,-0.78489065,-0.7048787,-0.7053537,-0.2761691,-0.25484824,0.24149908,0.31718272,-0.5050726,-0.6590496,0.19686486,0.3974914,-0.070157744,-0.04898269,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
142,2.774841,1.3467838,0.17949338,0.044144474,0.10287024,0.75,0.875,1.0,0.49867654,0.5022816,1.0421385,1.0550123,-0.53193283,-0.5317106,0.18936224,0.1754687,1.622439,1.6226572,0.07661121,0.14251576,-0.77491266,-0.77441955,-0.69569,-0.69618046,-0.8863977,-0.88651174,-0.77468187,-0.7733381,-0.025868287,-0.16689242,0.5590583,0.47209975,1.1190407,1.1261611,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
143,7.619186,3.2964427,0.4668341,0.11012976,0.2496362,0.0,0.375,0.875,0.65947616,0.6735694,-0.75024176,-0.6771787,-0.5171168,-0.5186845,0.08313016,0.13940892,1.7296618,1.7173784,-0.49746624,-0.7251054,0.610718,0.41485825,-0.7010755,-0.7008893,-0.8552596,-0.85407996,-0.7655491,-0.7632292,-0.7361082,-0.767503,-0.4851013,-0.14241844,1.063091,1.0848165,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
144,8.791166,3.6083527,0.4886537,0.085951924,0.18251364,0.375,0.625,1.0,0.52513087,0.5293825,1.2444046,1.2415152,2.5663009,2.6698034,-0.86965793,-0.8759628,-0.919345,-0.9164499,-0.7706255,-0.767422,-0.7580087,-0.7591442,1.2907927,1.4871354,-0.84530085,-0.886982,0.90169996,1.1086751,0.13852182,0.08517428,0.63660073,0.57747453,-1.3112259,-0.9390496,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
145,3.0308535,1.2610784,0.184609,0.03573503,0.06584549,0.75,1.0,1.0,0.50235754,0.5262877,-0.24615075,-0.08687401,-0.52755725,-0.52820253,-0.9096848,-0.9080025,1.5937278,1.6358327,0.29040888,0.34573993,-0.7813263,-0.7795114,-0.6903813,-0.68942064,-0.8773333,-0.87513894,-0.7632935,-0.76336825,-0.35757962,-0.396363,-1.060727,-1.0588368,1.0797682,1.1220104,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
146,5.4650116,4.665349,0.46551904,0.16763732,0.5863415,0.0,0.375,0.875,0.58794254,0.6017489,1.4681853,1.4767616,-0.5310331,-0.53165185,-0.0071262503,0.11319452,-0.89662105,-0.8941647,1.9299376,1.9338921,0.27025676,0.6072768,-0.30981818,-0.084984936,-0.87602144,-0.87087595,-0.7742537,-0.7739721,-0.21527392,-0.20173998,0.6908984,0.88479364,0.7182574,0.7209172,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
147,7.437841,4.026761,0.5016836,0.055361584,0.08336276,0.375,1.0,1.0,-2.0997891,-2.0967782,-0.95326406,-1.0717609,-0.5228105,-0.52391857,-0.90832436,-0.91246784,-0.91360885,-0.9166136,-0.77142036,-0.77407944,0.47012168,0.32009763,-0.7004515,-0.701035,-0.8466604,-0.8501325,-0.77325827,-0.7746076,-0.52650344,-0.65748954,0.02428446,0.3871873,-1.0337632,-0.77642274,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
148,7.947647,4.1706743,0.58664316,0.0975293,0.1523425,0.0,0.625,1.0,0.74575067,0.76737016,-0.183212,-0.22723332,-0.52770185,-0.5274689,-0.19919449,0.04792019,-0.90210474,-0.8984785,2.1475706,2.1761508,0.42139125,0.52371264,0.45098132,0.14824761,-0.8608132,-0.857304,-0.774631,-0.77358514,-0.51572174,-0.48609433,0.061900463,0.48240963,0.9167389,0.9131778,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
149,7.423369,4.695618,0.5784731,0.09421741,0.16513759,0.0,0.75,1.0,0.45485798,0.533951,1.1169255,1.2321141,2.364138,2.6287515,-0.8970953,-0.8924765,-0.91266054,-0.9116041,-0.7723184,-0.76910055,0.009798455,0.26575506,2.4158707,2.6707163,-0.1715277,-0.0784942,0.74875426,1.0207375,-0.05400399,0.037429433,-0.060418025,0.05363918,-1.1005783,-0.99764836,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
150,12.347613,3.8442752,0.65965563,0.028268315,0.05029071,0.875,1.0,1.0,-2.0793185,-2.1246653,-0.71994805,-1.0281155,-0.5258174,-0.52419686,-0.9187741,-0.91547567,-0.92346567,-0.9295019,-0.77031827,-0.77553993,-0.79322875,-0.79365,0.5615496,0.845122,0.010603883,0.07411181,-0.76916146,-0.7730844,-0.26860338,-0.4938514,-1.067457,-1.0710061,-0.012584041,-0.4629544,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
151,8.880483,0.7490353,0.3195858,0.03176437,0.059268072,0.875,1.0,1.0,0.39296782,0.47937292,1.0133626,1.0547935,-0.5308188,-0.53270626,-0.037756763,0.21693036,1.4639454,1.6021762,0.19860151,0.17551027,-0.7804567,-0.77886266,-0.6946739,-0.69817436,-0.89335024,-0.8949669,-0.7717046,-0.769536,-0.25708467,-0.26347002,-1.0786575,-1.0760429,1.0251626,1.1166664,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
152,0.38356322,0.006836099,0.0011954566,0.01677708,0.036610186,1.0,1.0,1.0,-2.156216,-2.1562312,-1.0875285,-1.0874839,-0.5269091,-0.5269013,-0.92106694,-0.9210672,-0.91492033,-0.9154104,-0.77527255,-0.77526397,-0.7866852,-0.7866862,-0.69634235,-0.69631803,-0.9011537,-0.90114665,-0.7726693,-0.7726274,-1.7660664,-1.7665746,-1.0663506,-1.0663502,-1.3463063,-1.3453441,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
153,10.840186,4.8475943,0.66629523,0.05140856,0.070818186,0.5,1.0,1.0,0.47496244,0.52013534,1.0631856,1.3114358,-0.5191358,-0.51772225,-0.087622404,0.07975073,-0.90081435,-0.89802814,1.8656571,1.9083983,0.34288597,0.62701124,0.013854335,0.13868816,-0.886995,-0.8878529,0.082759775,0.2960275,-0.46742326,-0.5744883,-0.19837871,0.24543124,0.65658414,0.6422477,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
154,3.676319,1.7472669,0.25402066,0.07350866,0.11981072,0.25,0.875,1.0,0.68194413,0.69557613,-0.17801085,-0.18607879,-0.5176843,-0.51915604,0.2071019,0.31967384,-0.8958597,-0.8942352,2.1675982,2.1909041,-0.7644523,-0.76568073,0.45837379,0.25844312,-0.8840669,-0.8861155,-0.77064747,-0.77081406,-0.56327045,-0.6684615,-1.0563611,-1.0541496,0.7907723,0.7881055,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
155,12.035257,3.1452806,0.58400863,0.04775401,0.08745543,0.625,1.0,1.0,-2.116364,-2.1305313,-0.86496496,-0.93408734,-0.5202467,-0.5220405,-0.8928098,-0.88413423,-0.9150192,-0.92143464,-0.76959217,-0.7708589,-0.78407377,-0.7853859,0.17679997,0.64772964,-0.18762065,-0.016563335,0.09624214,0.3090735,-0.54840463,-0.6585251,-1.0774838,-1.0760766,-0.37986663,-0.54570824,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
156,4.606342,4.145461,0.4030658,0.06993143,0.14387006,0.375,0.75,1.0,-0.6167927,-0.6331911,-1.039017,-1.066171,-0.53686774,-0.5319174,-0.8915573,-0.8824603,-0.89333177,-0.89198035,-0.78140557,-0.7801886,2.1554644,1.8524855,-0.7020424,-0.69764215,0.3496948,0.33605906,0.26158103,0.35958838,0.2333203,0.047815,-1.0505505,-1.0510347,-0.7964516,-0.63731074,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
157,10.718434,4.318792,0.68164515,0.06986244,0.101436004,0.125,0.875,1.0,0.50848377,0.5604128,-0.52298814,-0.6052182,-0.52547675,-0.53241783,1.569474,1.9600819,0.041469757,-0.49136564,-0.7663238,-0.77235156,0.7653013,0.8824848,-0.6878129,-0.6860431,1.7588315,1.786472,0.5920128,0.5608627,0.6147971,0.5674678,0.26255897,0.2470953,-0.7704559,-0.74475783,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
158,10.216535,3.6265223,0.6482766,0.022378132,0.043997325,1.0,1.0,1.0,-1.6398724,-2.1233888,-1.0076541,-1.1230799,-0.52405924,-0.52384835,-0.9113191,-0.91619575,-0.91187924,-0.913336,-0.76702595,-0.7686982,-0.7890593,-0.7867522,-0.6924269,-0.69602716,-0.8710007,-0.8707511,-0.77252966,-0.7731978,-0.5298471,-0.8587931,-1.0652562,-1.0713782,0.12614395,-0.1285342,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
159,20.114145,3.683673,0.7317552,0.05979065,0.120378286,0.375,0.875,1.0,0.085181184,-0.021623561,1.077724,0.99807703,-0.5138737,-0.5198338,0.2706812,0.5478427,0.3475697,0.41915256,-0.7505677,-0.77703017,-0.7600858,-0.7608177,-0.6871968,-0.69183517,-0.69498223,-0.86849046,3.1031237,3.3758247,1.0669891,0.49508348,-1.0283872,-1.06196,-1.2570652,-1.3054411,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
160,18.973074,2.6369388,0.45577225,0.05214637,0.12460899,0.625,0.875,1.0,0.59702295,0.62230736,-0.6399634,-0.4752907,-0.5136975,-0.51594025,-0.10999362,0.13994749,1.6603578,1.7151189,0.103541635,0.1819148,-0.77315825,-0.7720359,0.16443703,0.13098405,-0.6950984,-0.88089293,-0.76513964,-0.7649145,-0.37938264,-0.3610088,-0.101967454,0.15281256,0.9819683,1.0683671,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
161,8.413005,2.2403266,0.3932455,0.24808623,0.7883051,0.25,0.625,0.75,0.6147408,0.64418125,-0.75313884,-0.81882423,-0.52093244,-0.52118635,0.2743777,0.20706746,1.6888256,1.7229261,-0.42951575,-0.63111633,-0.7823097,-0.783586,-0.69707614,-0.6970236,-0.83847374,-0.85662025,0.21195616,0.30938956,-0.7050004,-0.6979156,-0.21336982,0.083325535,0.9907222,1.0629843,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
162,7.5192184,2.1857324,0.3371843,0.057958394,0.0938849,0.375,1.0,1.0,0.5944288,0.61597294,-0.7555705,-0.7653176,-0.5262458,-0.5259143,-0.8935829,-0.88808167,1.6679842,1.6977253,0.18595605,0.32094672,-0.77956355,-0.781535,-0.68644035,-0.6868373,-0.858468,-0.8605188,0.26541272,0.41976887,-0.9803995,-0.7362633,-1.0649254,-1.0612494,0.9380742,1.040771,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
163,7.5378237,3.7914245,0.582078,0.053730994,0.10931859,0.625,0.875,1.0,0.44247067,0.48180827,0.9071855,0.9705839,-0.52621466,-0.52514374,0.06520972,0.18141401,1.5613803,1.5680258,-0.4240482,-0.8303172,0.07136732,0.27948058,-0.6965263,-0.69905865,-0.8914091,-0.8906934,-0.77051586,-0.7656564,-0.25183722,-0.4975003,-0.17056607,0.054412246,1.0485337,1.0669037,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
164,8.07614,5.254363,0.69216436,0.29544002,0.7795691,0.0,0.25,0.625,0.43445206,0.43725374,0.89374036,0.9459553,2.3098307,2.558974,-0.8949829,-0.89213014,-0.91449606,-0.91501087,-0.77438617,-0.7687606,-0.26273844,-0.06865469,1.9857509,2.336596,-0.5538637,-0.8957942,1.6676254,1.7343901,-0.06654344,-0.021215726,-0.015547677,0.29303697,-1.0371517,-0.85052127,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
165,10.018095,6.6361938,0.9272194,0.5514387,1.2092903,0.0,0.25,0.375,0.46644357,0.5812886,-0.6591049,-0.58174914,-0.50897056,-0.51530284,-0.37054417,-0.9193987,-0.9089339,-0.9025761,1.288453,1.8508747,-0.7839478,-0.78493726,0.16914153,0.25236672,-0.8471122,-0.86350423,-0.7778293,-0.7744799,-1.6044625,-1.4249363,-0.41291612,0.007323826,0.46722007,0.5501899,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
166,4.3249207,3.1611767,0.38927728,0.05982046,0.10585287,0.5,0.875,1.0,0.68933773,0.74729675,-0.38271147,-0.5102626,-0.5226906,-0.5236213,-0.91522133,-0.918595,-0.9061318,-0.9102857,2.0210748,2.0515606,0.062151987,0.2151056,-0.10720679,-0.029975038,-0.86818653,-0.8643218,-0.7730131,-0.7726356,-0.58775127,-0.34580272,1.2941864,1.3257315,0.6724308,0.8774687,labeled_v3f2_R0.8_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R0.8_seed2.npy,labeled,v3f2,0.8,2
